image_name,blob_count,avg_radius,std_radius,min_radius,max_radius,avg_contrast,std_contrast,min_contrast,max_contrast,avg_dissimilarity,std_dissimilarity,min_dissimilarity,max_dissimilarity,avg_homogeneity,std_homogeneity,min_homogeneity,max_homogeneity,avg_energy,std_energy,min_energy,max_energy,avg_correlation,std_correlation,min_correlation,max_correlation,class
p214-010-60105-cl.png,46.0,21.718652346766714,29.17928331921287,8.0,181.01933598375626,2340273.7771739126,78984.19565217392,405.4005559682875,123.67364432900699,,5261376.2732468415,245503.47872833489,1657.241148634279,383.2531209922685,,33336203.08333333,1629785.083333333,11013.484506057212,2552.132007195421,,244562.33333333328,5524.0,7.225148506877898,14.664914393100492,,3
p214-010-60105-cr.png,63.0,18.844059634243813,23.366231651261806,8.0,181.01933598375626,2337404.7883597896,63330.18386243388,240.7864731746663,79.64123624218514,,5230898.104980969,213209.7964390644,1347.6204853189254,284.1088337056084,,40728225.958333336,1683909.458333333,10767.917420575985,2275.217765123864,,251409.20833333328,5201.791666666667,5.7688763284962095,14.184903984074552,,3
p214-010-60105-ml.png,58.0,29.983410438202338,35.611339658701475,8.0,181.01933598375626,3940364.0165229887,134162.70043103452,655.855367525284,231.3711321409497,,7559562.679166217,310291.8164052713,1630.1819091146976,467.21947343256767,,40702847.083333336,1810063.083333333,9952.018644623446,2316.490870024676,,248483.83333333328,4225.708333333333,6.51869418817702,14.591030539304251,,3
p214-010-60105-mr.png,35.0,32.76299316951414,32.198722135292904,8.0,128.00000000000006,3540418.3333333344,117329.1119047619,791.6271726485329,305.43092925311896,,4632371.948500805,179801.51153234762,1632.3714774503255,599.2989855432401,,18939033.875,707322.0833333335,7826.305099781363,2984.419076367243,,190842.4583333333,3913.041666666666,8.057765126367931,14.671587817249145,,3
p214-010-60106-cl.png,123.0,13.91374839377244,7.211178930643338,8.0,45.254833995939066,990484.2845528455,21008.792682926818,48.04099048181129,31.86024640582855,0.9999991889882076,650018.3224558667,19289.137508759963,86.49956477937285,30.015029128943304,1.1152993689588898e-06,3722197.125,103108.16666666669,662.713781694043,238.0941108534399,0.9999999999332502,140784.29166666663,3973.708333333334,5.5703986897722375,14.126430131571539,0.9999935044363008,2
p214-010-60106-cr.png,130.0,15.261227653299489,13.236993897303273,8.0,90.50966799187813,1358551.8971153852,32515.0496794872,89.05932361332,38.485463086814974,0.9999989341260196,1719806.6817745757,63383.259456002765,280.04600081797287,66.78932483303065,1.1695564199206276e-06,13768050.166666664,517005.66666666674,2104.2249332558026,635.5875646943133,0.9999999999926882,321007.125,6016.458333333332,5.08361049889362,14.152553351175527,0.9999957309571424,2
p214-010-60106-ml.png,153.0,15.93975231939882,12.092891361722232,8.0,90.50966799187813,1380355.1552287585,32003.22549019605,93.38536524383785,42.125879257732784,0.9999990904926332,1621764.0587845496,53825.05628042632,259.7799164084916,62.104636989042426,1.1072006140694299e-06,15173178.875,522623.95833333326,2186.070081479931,478.2473325678354,0.9999999999844142,316310.25,6000.75,4.684118392691945,14.199202924424913,0.9999956013129896,2
p214-010-60106-mr.png,151.0,15.739242939698114,14.166865311167676,8.0,90.50966799187813,1530492.3843818984,36018.32809050774,108.13338709670224,51.811396811580344,0.9999987485972484,2198869.9642571057,73435.25921195847,389.35057245094725,152.06417045954575,1.627481938151192e-06,14444309.416666664,499575.45833333326,3754.593724535056,1744.0044312847247,0.9999999999884892,198394.29166666663,4650.208333333333,5.1879642945971,14.188101247166106,0.9999902334539982,2
p214-010-60109-cl.png,81.0,11.604688857586007,4.66643771661678,8.0,22.627416997969533,1042766.1291152269,17786.894547325104,19.913250981917717,23.20687593045893,0.999998478673896,650765.9355461363,13743.2230844646,20.381672295096237,11.991031079814984,1.544136120213604e-06,3217183.375,58932.45833333334,78.33929539123658,55.035726244712826,0.999999991131884,177026.125,3989.041666666666,4.978063799387132,14.144831828810645,0.9999935088433514,2
p214-010-60109-cr.png,80.0,12.566904755831215,7.776432656293429,8.0,45.254833995939066,1206753.4604166665,22791.17500000001,33.53857729503163,27.665678085287038,0.9999984469648996,1384432.3726237759,33804.185769553864,68.98272735609652,27.52530981023339,1.8885217494600499e-06,8126841.416666668,196583.66666666663,355.5754927632045,159.64617428786548,0.9999999997558656,198994.54166666663,4241.041666666667,5.124221169013455,14.200970747857113,0.9999871484006728,2
p214-010-60109-ml.png,80.0,17.168124086713195,19.006722898575088,8.0,128.00000000000006,1779920.3447916668,46770.75000000002,209.19800624073918,96.2832185985694,0.999998809155748,3220006.853765789,124365.13181594312,879.99382052824,342.12240318805664,1.476942842835046e-06,22677084.33333333,905594.5,6764.952479486392,2596.7294841679677,0.9999999999982679,187873.8333333333,4763.708333333333,4.905643218444801,14.22260391213856,0.9999938990433584,2
p214-010-60109-mr.png,106.0,16.08803941444306,16.193566363618363,8.0,90.50966799187813,1824855.5294811318,43906.908411949655,112.653695557745,55.10438886882464,0.9999984274417832,3389890.0966100404,106191.08481758754,369.10649351523773,125.54728069883363,2.027491929294138e-06,22318674.70833333,657918.5416666665,2513.552384582796,889.7437574690573,0.9999999999916982,214910.7083333333,4446.625,4.64773509084507,14.212196649434574,0.9999841246762009,2
p214-010-60112-cl.png,64.0,20.07106781186548,20.860302895487834,8.0,128.00000000000006,1898910.7688802085,56233.75065104167,215.02932239874545,70.77770301116793,0.999999343784168,3335870.3744522636,135446.59817647608,659.1871610653109,140.94474607533041,8.111477070357046e-07,22423799.916666668,941391.9166666665,4665.966513357937,973.8747513956253,0.9999999999982666,166181.66666666663,3990.5,5.010679009987807,14.33863659281856,0.9999967350136316,3
p214-010-60112-cr.png,76.0,16.180071380911034,18.674356907216325,8.0,128.00000000000006,1506793.0411184214,42967.60032894737,148.2380137677217,54.25107479866806,0.9999993119083788,3467243.716571984,131662.53907952207,578.3587999629997,137.4995789985833,7.664477570174196e-07,28583032.20833333,1062704.625,4206.34313219017,1017.4950146568096,0.9999999999977188,155991.45833333337,3706.791666666666,6.457807896646577,14.285095838162187,0.9999969660467756,3
