,area,min_row,min_col,max_row,max_col,breast_area
test_Mix_DPerc0_c_6.dcm,335.0,706,446,731,503,1690768
test_Mix_DPerc0_c_6.dcm,81.0,708,695,720,719,1690768
test_Mix_DPerc0_c_6.dcm,81.0,710,547,722,573,1690768
test_Mix_DPerc0_c_6.dcm,74.0,721,734,738,753,1690768
test_Mix_DPerc0_c_6.dcm,183.0,722,382,741,431,1690768
test_Mix_DPerc0_c_6.dcm,1.0,724,418,725,419,1690768
test_Mix_DPerc0_c_6.dcm,110.0,726,700,737,734,1690768
test_Mix_DPerc0_c_6.dcm,56.0,730,651,736,670,1690768
test_Mix_DPerc0_c_6.dcm,58.0,736,423,745,443,1690768
test_Mix_DPerc0_c_6.dcm,65.0,744,398,751,420,1690768
test_Mix_DPerc0_c_6.dcm,64.0,756,790,778,809,1690768
test_Mix_DPerc0_c_6.dcm,82.0,757,400,763,428,1690768
test_Mix_DPerc0_c_6.dcm,239.0,760,309,784,359,1690768
test_Mix_DPerc0_c_6.dcm,137.0,760,359,775,396,1690768
test_Mix_DPerc0_c_6.dcm,65.0,769,737,791,742,1690768
test_Mix_DPerc0_c_6.dcm,79.0,773,356,784,375,1690768
test_Mix_DPerc0_c_6.dcm,84.0,778,269,794,290,1690768
test_Mix_DPerc0_c_6.dcm,72.0,791,774,810,796,1690768
test_Mix_DPerc0_c_6.dcm,52.0,797,252,811,270,1690768
test_Mix_DPerc0_c_6.dcm,61.0,797,270,814,285,1690768
test_Mix_DPerc0_c_6.dcm,58.0,799,815,815,826,1690768
test_Mix_DPerc0_c_6.dcm,218.0,821,223,841,279,1690768
test_Mix_DPerc0_c_6.dcm,66.0,824,278,832,299,1690768
test_Mix_DPerc0_c_6.dcm,146.0,837,826,867,844,1690768
test_Mix_DPerc0_c_6.dcm,75.0,849,187,862,206,1690768
test_Mix_DPerc0_c_6.dcm,57.0,849,203,858,220,1690768
test_Mix_DPerc0_c_6.dcm,67.0,849,786,865,798,1690768
test_Mix_DPerc0_c_6.dcm,55.0,856,387,860,407,1690768
test_Mix_DPerc0_c_6.dcm,50.0,860,176,869,188,1690768
test_Mix_DPerc0_c_7.dcm,238.0,694,566,706,641,1690640
test_Mix_DPerc0_c_7.dcm,89.0,695,550,702,577,1690640
test_Mix_DPerc0_c_7.dcm,107.0,697,651,707,678,1690640
test_Mix_DPerc0_c_7.dcm,126.0,700,525,720,546,1690640
test_Mix_DPerc0_c_7.dcm,12.0,702,528,707,534,1690640
test_Mix_DPerc0_c_7.dcm,2.0,702,672,704,674,1690640
test_Mix_DPerc0_c_7.dcm,339.0,706,448,731,504,1690640
test_Mix_DPerc0_c_7.dcm,109.0,710,544,722,575,1690640
test_Mix_DPerc0_c_7.dcm,71.0,712,698,719,721,1690640
test_Mix_DPerc0_c_7.dcm,15.0,719,462,724,469,1690640
test_Mix_DPerc0_c_7.dcm,73.0,721,735,738,755,1690640
test_Mix_DPerc0_c_7.dcm,112.0,724,704,738,739,1690640
test_Mix_DPerc0_c_7.dcm,57.0,727,390,736,408,1690640
test_Mix_DPerc0_c_7.dcm,57.0,730,653,737,672,1690640
test_Mix_DPerc0_c_7.dcm,52.0,735,383,753,392,1690640
test_Mix_DPerc0_c_7.dcm,55.0,736,427,746,446,1690640
test_Mix_DPerc0_c_7.dcm,54.0,744,401,750,421,1690640
test_Mix_DPerc0_c_7.dcm,62.0,751,787,773,803,1690640
test_Mix_DPerc0_c_7.dcm,61.0,759,407,763,429,1690640
test_Mix_DPerc0_c_7.dcm,64.0,759,538,781,543,1690640
test_Mix_DPerc0_c_7.dcm,151.0,760,319,774,361,1690640
test_Mix_DPerc0_c_7.dcm,159.0,760,361,776,398,1690640
test_Mix_DPerc0_c_7.dcm,57.0,765,338,782,349,1690640
test_Mix_DPerc0_c_7.dcm,109.0,768,271,794,299,1690640
test_Mix_DPerc0_c_7.dcm,82.0,773,357,785,377,1690640
test_Mix_DPerc0_c_7.dcm,72.0,791,776,810,797,1690640
test_Mix_DPerc0_c_7.dcm,57.0,796,253,812,272,1690640
test_Mix_DPerc0_c_7.dcm,68.0,796,272,815,287,1690640
test_Mix_DPerc0_c_7.dcm,69.0,799,817,817,831,1690640
test_Mix_DPerc0_c_7.dcm,72.0,807,217,826,232,1690640
test_Mix_DPerc0_c_7.dcm,98.0,818,831,848,844,1690640
test_Mix_DPerc0_c_7.dcm,173.0,821,226,841,278,1690640
test_Mix_DPerc0_c_7.dcm,58.0,825,277,834,293,1690640
test_Mix_DPerc0_c_7.dcm,56.0,828,200,843,213,1690640
test_Mix_DPerc0_c_7.dcm,52.0,836,418,856,425,1690640
test_Mix_DPerc0_c_7.dcm,106.0,838,204,859,226,1690640
test_Mix_DPerc0_c_7.dcm,66.0,850,788,865,800,1690640
test_Mix_DPerc0_c_7.dcm,67.0,856,389,860,413,1690640
test_Mix_DPerc0_c_8.dcm,231.0,694,568,706,643,1690640
test_Mix_DPerc0_c_8.dcm,56.0,696,560,702,579,1690640
test_Mix_DPerc0_c_8.dcm,116.0,697,654,707,680,1690640
test_Mix_DPerc0_c_8.dcm,117.0,699,528,720,549,1690640
test_Mix_DPerc0_c_8.dcm,1.0,703,660,704,661,1690640
test_Mix_DPerc0_c_8.dcm,1.0,703,673,704,674,1690640
test_Mix_DPerc0_c_8.dcm,292.0,704,450,731,504,1690640
test_Mix_DPerc0_c_8.dcm,52.0,709,561,716,576,1690640
test_Mix_DPerc0_c_8.dcm,60.0,712,702,720,721,1690640
test_Mix_DPerc0_c_8.dcm,1.0,719,461,720,462,1690640
test_Mix_DPerc0_c_8.dcm,94.0,720,413,728,442,1690640
test_Mix_DPerc0_c_8.dcm,10.0,720,463,723,469,1690640
test_Mix_DPerc0_c_8.dcm,4.0,723,458,726,462,1690640
test_Mix_DPerc0_c_8.dcm,119.0,723,707,737,742,1690640
test_Mix_DPerc0_c_8.dcm,79.0,731,379,753,393,1690640
test_Mix_DPerc0_c_8.dcm,53.0,731,654,737,672,1690640
test_Mix_DPerc0_c_8.dcm,61.0,753,789,774,808,1690640
test_Mix_DPerc0_c_8.dcm,185.0,756,320,774,362,1690640
test_Mix_DPerc0_c_8.dcm,62.0,759,539,780,545,1690640
test_Mix_DPerc0_c_8.dcm,141.0,760,362,777,399,1690640
test_Mix_DPerc0_c_8.dcm,58.0,760,410,764,431,1690640
test_Mix_DPerc0_c_8.dcm,50.0,765,289,784,305,1690640
test_Mix_DPerc0_c_8.dcm,53.0,766,340,781,350,1690640
test_Mix_DPerc0_c_8.dcm,90.0,773,358,791,378,1690640
test_Mix_DPerc0_c_8.dcm,50.0,775,312,784,325,1690640
test_Mix_DPerc0_c_8.dcm,83.0,781,268,792,288,1690640
test_Mix_DPerc0_c_8.dcm,50.0,788,490,798,504,1690640
test_Mix_DPerc0_c_8.dcm,64.0,790,250,808,261,1690640
test_Mix_DPerc0_c_8.dcm,100.0,791,254,812,284,1690640
test_Mix_DPerc0_c_8.dcm,73.0,791,779,810,798,1690640
test_Mix_DPerc0_c_8.dcm,66.0,796,274,815,288,1690640
test_Mix_DPerc0_c_8.dcm,72.0,800,819,818,834,1690640
test_Mix_DPerc0_c_8.dcm,51.0,802,333,819,350,1690640
test_Mix_DPerc0_c_8.dcm,51.0,806,226,822,234,1690640
test_Mix_DPerc0_c_8.dcm,141.0,822,228,841,272,1690640
test_Mix_DPerc0_c_8.dcm,57.0,825,280,835,294,1690640
test_Mix_DPerc0_c_8.dcm,50.0,837,830,848,843,1690640
test_Mix_DPerc0_c_8.dcm,123.0,839,199,869,228,1690640
test_Mix_DPerc0_c_8.dcm,53.0,850,790,862,801,1690640
test_Mix_DPerc0_c_8.dcm,61.0,856,392,860,414,1690640
test_Mix_DPerc0_c_9.dcm,61.0,694,562,702,581,1690932
test_Mix_DPerc0_c_9.dcm,92.0,694,571,706,599,1690932
test_Mix_DPerc0_c_9.dcm,138.0,695,599,703,646,1690932
test_Mix_DPerc0_c_9.dcm,110.0,697,657,707,681,1690932
test_Mix_DPerc0_c_9.dcm,107.0,699,531,720,551,1690932
test_Mix_DPerc0_c_9.dcm,231.0,710,451,730,496,1690932
test_Mix_DPerc0_c_9.dcm,52.0,712,706,720,722,1690932
test_Mix_DPerc0_c_9.dcm,55.0,714,613,730,631,1690932
test_Mix_DPerc0_c_9.dcm,1.0,723,462,724,463,1690932
test_Mix_DPerc0_c_9.dcm,55.0,725,425,729,445,1690932
test_Mix_DPerc0_c_9.dcm,54.0,731,656,737,674,1690932
test_Mix_DPerc0_c_9.dcm,83.0,731,722,737,750,1690932
test_Mix_DPerc0_c_9.dcm,61.0,752,790,773,808,1690932
test_Mix_DPerc0_c_9.dcm,145.0,756,324,772,360,1690932
test_Mix_DPerc0_c_9.dcm,68.0,757,404,764,427,1690932
test_Mix_DPerc0_c_9.dcm,60.0,759,540,779,546,1690932
test_Mix_DPerc0_c_9.dcm,114.0,760,363,776,399,1690932
test_Mix_DPerc0_c_9.dcm,87.0,773,362,800,380,1690932
test_Mix_DPerc0_c_9.dcm,83.0,776,292,786,314,1690932
test_Mix_DPerc0_c_9.dcm,58.0,781,269,791,285,1690932
test_Mix_DPerc0_c_9.dcm,123.0,795,247,825,274,1690932
test_Mix_DPerc0_c_9.dcm,110.0,801,808,818,837,1690932
test_Mix_DPerc0_c_9.dcm,160.0,822,231,841,283,1690932
test_Mix_DPerc0_c_9.dcm,140.0,834,201,869,230,1690932
test_Mix_DPerc0_c_9.dcm,56.0,836,831,847,845,1690932
test_Mix_DPerc0_c_9.dcm,66.0,855,392,860,416,1690932
test_Mix_DPerc10_c_0.dcm,99.0,695,650,710,674,1690932
test_Mix_DPerc10_c_0.dcm,69.0,698,632,710,652,1690932
test_Mix_DPerc10_c_0.dcm,90.0,699,573,712,594,1690932
test_Mix_DPerc10_c_0.dcm,62.0,704,673,721,686,1690932
test_Mix_DPerc10_c_0.dcm,183.0,710,534,718,594,1690932
test_Mix_DPerc10_c_0.dcm,77.0,711,726,730,737,1690932
test_Mix_DPerc10_c_0.dcm,90.0,725,734,731,764,1690932
test_Mix_DPerc10_c_0.dcm,268.0,731,743,760,795,1690932
test_Mix_DPerc10_c_0.dcm,160.0,733,352,752,399,1690932
test_Mix_DPerc10_c_0.dcm,1.0,740,755,741,756,1690932
test_Mix_DPerc10_c_0.dcm,78.0,742,386,755,405,1690932
test_Mix_DPerc10_c_0.dcm,56.0,753,363,759,382,1690932
test_Mix_DPerc10_c_0.dcm,183.0,755,285,778,338,1690932
test_Mix_DPerc10_c_0.dcm,80.0,757,333,768,358,1690932
test_Mix_DPerc10_c_0.dcm,1.0,761,321,762,322,1690932
test_Mix_DPerc10_c_0.dcm,134.0,761,773,775,809,1690932
test_Mix_DPerc10_c_0.dcm,53.0,764,698,780,717,1690932
test_Mix_DPerc10_c_0.dcm,86.0,775,304,789,331,1690932
test_Mix_DPerc10_c_0.dcm,158.0,784,254,800,296,1690932
test_Mix_DPerc10_c_0.dcm,60.0,802,760,808,780,1690932
test_Mix_DPerc10_c_0.dcm,51.0,810,553,823,563,1690932
test_Mix_DPerc10_c_0.dcm,65.0,815,816,820,839,1690932
test_Mix_DPerc10_c_0.dcm,269.0,819,220,860,270,1690932
test_Mix_DPerc10_c_0.dcm,102.0,836,816,847,847,1690932
test_Mix_DPerc10_c_0.dcm,117.0,841,193,869,207,1690932
test_Mix_DPerc10_c_0.dcm,75.0,844,738,869,744,1690932
test_Mix_DPerc10_c_0.dcm,58.0,851,784,856,804,1690932
test_Mix_DPerc10_c_0.dcm,8.0,859,198,863,201,1690932
test_Mix_DPerc10_c_1.dcm,59.0,695,652,708,663,1691584
test_Mix_DPerc10_c_1.dcm,74.0,699,573,712,594,1691584
test_Mix_DPerc10_c_1.dcm,63.0,699,635,711,653,1691584
test_Mix_DPerc10_c_1.dcm,109.0,702,603,713,633,1691584
test_Mix_DPerc10_c_1.dcm,63.0,704,675,721,688,1691584
test_Mix_DPerc10_c_1.dcm,73.0,705,501,710,527,1691584
test_Mix_DPerc10_c_1.dcm,74.0,711,729,731,738,1691584
test_Mix_DPerc10_c_1.dcm,173.0,712,535,718,592,1691584
test_Mix_DPerc10_c_1.dcm,90.0,724,736,731,765,1691584
test_Mix_DPerc10_c_1.dcm,70.0,730,380,742,403,1691584
test_Mix_DPerc10_c_1.dcm,244.0,731,746,759,797,1691584
test_Mix_DPerc10_c_1.dcm,130.0,738,343,757,379,1691584
test_Mix_DPerc10_c_1.dcm,63.0,743,389,754,406,1691584
test_Mix_DPerc10_c_1.dcm,53.0,753,367,759,385,1691584
test_Mix_DPerc10_c_1.dcm,106.0,756,328,766,359,1691584
test_Mix_DPerc10_c_1.dcm,137.0,758,287,778,328,1691584
test_Mix_DPerc10_c_1.dcm,151.0,761,776,777,813,1691584
test_Mix_DPerc10_c_1.dcm,53.0,765,701,780,720,1691584
test_Mix_DPerc10_c_1.dcm,117.0,769,307,789,337,1691584
test_Mix_DPerc10_c_1.dcm,59.0,780,803,793,818,1691584
test_Mix_DPerc10_c_1.dcm,143.0,784,243,807,282,1691584
test_Mix_DPerc10_c_1.dcm,62.0,786,282,796,299,1691584
test_Mix_DPerc10_c_1.dcm,53.0,796,268,800,287,1691584
test_Mix_DPerc10_c_1.dcm,67.0,802,760,807,783,1691584
test_Mix_DPerc10_c_1.dcm,63.0,815,818,819,840,1691584
test_Mix_DPerc10_c_1.dcm,68.0,823,233,837,245,1691584
test_Mix_DPerc10_c_1.dcm,144.0,826,818,847,848,1691584
test_Mix_DPerc10_c_1.dcm,169.0,838,223,856,272,1691584
test_Mix_DPerc10_c_1.dcm,111.0,842,195,869,209,1691584
test_Mix_DPerc10_c_1.dcm,78.0,843,740,869,746,1691584
test_Mix_DPerc10_c_1.dcm,61.0,851,785,856,806,1691584
test_Mix_DPerc10_c_1.dcm,53.0,859,474,868,492,1691584
test_Mix_DPerc10_c_10.dcm,72.0,697,588,704,613,1691584
test_Mix_DPerc10_c_10.dcm,55.0,699,622,706,639,1691584
test_Mix_DPerc10_c_10.dcm,61.0,703,646,714,665,1691584
test_Mix_DPerc10_c_10.dcm,103.0,704,505,712,540,1691584
test_Mix_DPerc10_c_10.dcm,178.0,704,664,711,724,1691584
test_Mix_DPerc10_c_10.dcm,72.0,705,582,713,605,1691584
test_Mix_DPerc10_c_10.dcm,53.0,707,629,715,646,1691584
test_Mix_DPerc10_c_10.dcm,86.0,710,727,724,744,1691584
test_Mix_DPerc10_c_10.dcm,130.0,712,548,718,592,1691584
test_Mix_DPerc10_c_10.dcm,60.0,726,748,733,768,1691584
test_Mix_DPerc10_c_10.dcm,86.0,733,367,753,390,1691584
test_Mix_DPerc10_c_10.dcm,78.0,733,763,749,779,1691584
test_Mix_DPerc10_c_10.dcm,52.0,735,390,740,408,1691584
test_Mix_DPerc10_c_10.dcm,129.0,740,332,763,372,1691584
test_Mix_DPerc10_c_10.dcm,83.0,746,778,759,794,1691584
test_Mix_DPerc10_c_10.dcm,62.0,747,395,753,417,1691584
test_Mix_DPerc10_c_10.dcm,156.0,751,711,790,739,1691584
test_Mix_DPerc10_c_10.dcm,58.0,754,380,759,400,1691584
test_Mix_DPerc10_c_10.dcm,72.0,761,783,768,807,1691584
test_Mix_DPerc10_c_10.dcm,88.0,770,287,784,306,1691584
test_Mix_DPerc10_c_10.dcm,66.0,770,501,793,505,1691584
test_Mix_DPerc10_c_10.dcm,71.0,773,308,780,331,1691584
test_Mix_DPerc10_c_10.dcm,59.0,786,283,796,304,1691584
test_Mix_DPerc10_c_10.dcm,71.0,796,275,801,300,1691584
test_Mix_DPerc10_c_10.dcm,53.0,799,256,818,261,1691584
test_Mix_DPerc10_c_10.dcm,68.0,801,263,811,286,1691584
test_Mix_DPerc10_c_10.dcm,88.0,802,770,807,800,1691584
test_Mix_DPerc10_c_10.dcm,56.0,805,829,818,840,1691584
test_Mix_DPerc10_c_10.dcm,51.0,824,217,838,234,1691584
test_Mix_DPerc10_c_10.dcm,125.0,831,197,846,218,1691584
test_Mix_DPerc10_c_10.dcm,60.0,847,273,853,295,1691584
test_Mix_DPerc10_c_10.dcm,55.0,847,473,867,482,1691584
test_Mix_DPerc10_c_10.dcm,67.0,850,203,869,214,1691584
test_Mix_DPerc10_c_10.dcm,55.0,850,788,869,793,1691584
test_Mix_DPerc10_c_10.dcm,83.0,850,799,857,826,1691584
test_Mix_DPerc10_c_10.dcm,50.0,851,828,869,833,1691584
test_Mix_DPerc10_c_11.dcm,106.0,699,584,713,615,1692304
test_Mix_DPerc10_c_11.dcm,51.0,699,624,706,640,1692304
test_Mix_DPerc10_c_11.dcm,113.0,703,631,715,667,1692304
test_Mix_DPerc10_c_11.dcm,98.0,704,507,712,541,1692304
test_Mix_DPerc10_c_11.dcm,77.0,704,667,709,694,1692304
test_Mix_DPerc10_c_11.dcm,99.0,704,694,711,727,1692304
test_Mix_DPerc10_c_11.dcm,61.0,711,728,718,746,1692304
test_Mix_DPerc10_c_11.dcm,128.0,712,549,718,592,1692304
test_Mix_DPerc10_c_11.dcm,53.0,726,751,733,769,1692304
test_Mix_DPerc10_c_11.dcm,398.0,733,319,774,409,1692304
test_Mix_DPerc10_c_11.dcm,71.0,735,764,743,784,1692304
test_Mix_DPerc10_c_11.dcm,142.0,743,774,760,801,1692304
test_Mix_DPerc10_c_11.dcm,62.0,747,396,752,418,1692304
test_Mix_DPerc10_c_11.dcm,73.0,752,730,777,734,1692304
test_Mix_DPerc10_c_11.dcm,56.0,753,382,759,401,1692304
test_Mix_DPerc10_c_11.dcm,92.0,761,782,771,814,1692304
test_Mix_DPerc10_c_11.dcm,96.0,769,714,790,747,1692304
test_Mix_DPerc10_c_11.dcm,57.0,772,504,792,508,1692304
test_Mix_DPerc10_c_11.dcm,79.0,773,308,782,333,1692304
test_Mix_DPerc10_c_11.dcm,71.0,774,283,784,305,1692304
test_Mix_DPerc10_c_11.dcm,59.0,780,800,800,806,1692304
test_Mix_DPerc10_c_11.dcm,74.0,796,276,801,302,1692304
test_Mix_DPerc10_c_11.dcm,54.0,799,257,818,261,1692304
test_Mix_DPerc10_c_11.dcm,53.0,801,271,811,288,1692304
test_Mix_DPerc10_c_11.dcm,93.0,802,772,807,804,1692304
test_Mix_DPerc10_c_11.dcm,147.0,830,199,849,222,1692304
test_Mix_DPerc10_c_11.dcm,55.0,847,276,852,296,1692304
test_Mix_DPerc10_c_11.dcm,59.0,848,473,869,485,1692304
test_Mix_DPerc10_c_11.dcm,56.0,849,789,869,793,1692304
test_Mix_DPerc10_c_11.dcm,55.0,850,205,866,217,1692304
test_Mix_DPerc10_c_11.dcm,70.0,851,805,856,829,1692304
test_Mix_DPerc10_c_12.dcm,114.0,703,633,715,669,1692304
test_Mix_DPerc10_c_12.dcm,96.0,704,508,712,542,1692304
test_Mix_DPerc10_c_12.dcm,72.0,704,670,709,695,1692304
test_Mix_DPerc10_c_12.dcm,59.0,705,586,713,605,1692304
test_Mix_DPerc10_c_12.dcm,99.0,705,695,711,729,1692304
test_Mix_DPerc10_c_12.dcm,150.0,711,542,718,593,1692304
test_Mix_DPerc10_c_12.dcm,74.0,712,731,725,746,1692304
test_Mix_DPerc10_c_12.dcm,156.0,727,381,745,423,1692304
test_Mix_DPerc10_c_12.dcm,126.0,733,762,752,791,1692304
test_Mix_DPerc10_c_12.dcm,249.0,737,322,774,379,1692304
test_Mix_DPerc10_c_12.dcm,62.0,748,397,752,419,1692304
test_Mix_DPerc10_c_12.dcm,80.0,751,731,779,735,1692304
test_Mix_DPerc10_c_12.dcm,56.0,753,384,759,403,1692304
test_Mix_DPerc10_c_12.dcm,102.0,761,781,771,814,1692304
test_Mix_DPerc10_c_12.dcm,89.0,770,302,779,332,1692304
test_Mix_DPerc10_c_12.dcm,56.0,770,729,784,749,1692304
test_Mix_DPerc10_c_12.dcm,75.0,775,283,784,307,1692304
test_Mix_DPerc10_c_12.dcm,57.0,780,802,799,808,1692304
test_Mix_DPerc10_c_12.dcm,95.0,782,277,796,309,1692304
test_Mix_DPerc10_c_12.dcm,52.0,784,256,797,274,1692304
test_Mix_DPerc10_c_12.dcm,75.0,796,278,801,304,1692304
test_Mix_DPerc10_c_12.dcm,112.0,798,239,817,262,1692304
test_Mix_DPerc10_c_12.dcm,53.0,801,273,813,290,1692304
test_Mix_DPerc10_c_12.dcm,116.0,802,773,816,806,1692304
test_Mix_DPerc10_c_12.dcm,71.0,809,816,818,843,1692304
test_Mix_DPerc10_c_12.dcm,120.0,829,202,846,222,1692304
test_Mix_DPerc10_c_12.dcm,6.0,840,206,843,210,1692304
test_Mix_DPerc10_c_12.dcm,66.0,845,575,869,580,1692304
test_Mix_DPerc10_c_12.dcm,87.0,846,211,867,229,1692304
test_Mix_DPerc10_c_12.dcm,53.0,847,278,851,297,1692304
test_Mix_DPerc10_c_12.dcm,52.0,850,790,869,794,1692304
test_Mix_DPerc10_c_12.dcm,61.0,851,810,856,831,1692304
test_Mix_DPerc10_c_13.dcm,129.0,697,588,713,618,1694792
test_Mix_DPerc10_c_13.dcm,140.0,700,635,715,674,1694792
test_Mix_DPerc10_c_13.dcm,54.0,703,674,710,692,1694792
test_Mix_DPerc10_c_13.dcm,94.0,704,510,712,543,1694792
test_Mix_DPerc10_c_13.dcm,66.0,706,692,711,716,1694792
test_Mix_DPerc10_c_13.dcm,148.0,711,543,718,594,1694792
test_Mix_DPerc10_c_13.dcm,92.0,716,415,725,445,1694792
test_Mix_DPerc10_c_13.dcm,150.0,726,386,745,425,1694792
test_Mix_DPerc10_c_13.dcm,247.0,728,328,774,388,1694792
test_Mix_DPerc10_c_13.dcm,62.0,735,357,742,376,1694792
test_Mix_DPerc10_c_13.dcm,59.0,747,399,752,420,1694792
test_Mix_DPerc10_c_13.dcm,78.0,751,731,778,736,1694792
test_Mix_DPerc10_c_13.dcm,51.0,752,387,758,404,1694792
test_Mix_DPerc10_c_13.dcm,50.0,773,292,784,307,1694792
test_Mix_DPerc10_c_13.dcm,95.0,778,256,797,282,1694792
test_Mix_DPerc10_c_13.dcm,96.0,783,278,799,295,1694792
test_Mix_DPerc10_c_13.dcm,99.0,796,275,814,306,1694792
test_Mix_DPerc10_c_13.dcm,182.0,798,230,819,263,1694792
test_Mix_DPerc10_c_13.dcm,93.0,802,776,807,808,1694792
test_Mix_DPerc10_c_13.dcm,146.0,823,197,846,224,1694792
test_Mix_DPerc10_c_13.dcm,141.0,834,224,845,255,1694792
test_Mix_DPerc10_c_13.dcm,58.0,838,473,857,480,1694792
test_Mix_DPerc10_c_13.dcm,6.0,841,208,843,212,1694792
test_Mix_DPerc10_c_13.dcm,134.0,843,209,869,232,1694792
test_Mix_DPerc10_c_13.dcm,69.0,844,578,869,583,1694792
test_Mix_DPerc10_c_13.dcm,53.0,847,280,851,299,1694792
test_Mix_DPerc10_c_13.dcm,60.0,852,812,856,833,1694792
test_Mix_DPerc10_c_13.dcm,76.0,856,172,869,195,1694792
test_Mix_DPerc10_c_14.dcm,275.0,697,544,718,619,1693712
test_Mix_DPerc10_c_14.dcm,89.0,700,636,715,658,1693712
test_Mix_DPerc10_c_14.dcm,59.0,704,658,713,677,1693712
test_Mix_DPerc10_c_14.dcm,91.0,705,512,712,544,1693712
test_Mix_DPerc10_c_14.dcm,66.0,706,694,711,718,1693712
test_Mix_DPerc10_c_14.dcm,93.0,715,417,725,446,1693712
test_Mix_DPerc10_c_14.dcm,53.0,720,734,729,751,1693712
test_Mix_DPerc10_c_14.dcm,117.0,726,388,741,425,1693712
test_Mix_DPerc10_c_14.dcm,185.0,728,334,766,391,1693712
test_Mix_DPerc10_c_14.dcm,62.0,734,359,742,379,1693712
test_Mix_DPerc10_c_14.dcm,109.0,747,390,758,421,1693712
test_Mix_DPerc10_c_14.dcm,80.0,750,732,778,736,1693712
test_Mix_DPerc10_c_14.dcm,93.0,757,322,774,351,1693712
test_Mix_DPerc10_c_14.dcm,207.0,778,231,810,282,1693712
test_Mix_DPerc10_c_14.dcm,97.0,783,280,799,297,1693712
test_Mix_DPerc10_c_14.dcm,78.0,796,281,809,308,1693712
test_Mix_DPerc10_c_14.dcm,120.0,799,244,832,265,1693712
test_Mix_DPerc10_c_14.dcm,131.0,802,776,811,818,1693712
test_Mix_DPerc10_c_14.dcm,314.0,823,199,847,255,1693712
test_Mix_DPerc10_c_14.dcm,70.0,836,781,860,786,1693712
test_Mix_DPerc10_c_14.dcm,6.0,841,210,843,214,1693712
test_Mix_DPerc10_c_14.dcm,121.0,843,210,869,234,1693712
test_Mix_DPerc10_c_14.dcm,60.0,846,581,868,586,1693712
test_Mix_DPerc10_c_14.dcm,50.0,847,282,851,300,1693712
test_Mix_DPerc10_c_14.dcm,116.0,852,814,869,841,1693712
test_Mix_DPerc10_c_14.dcm,78.0,855,174,869,197,1693712
test_Mix_DPerc10_c_2.dcm,63.0,696,652,708,665,1692904
test_Mix_DPerc10_c_2.dcm,69.0,699,635,711,655,1692904
test_Mix_DPerc10_c_2.dcm,89.0,700,567,711,595,1692904
test_Mix_DPerc10_c_2.dcm,89.0,704,496,710,528,1692904
test_Mix_DPerc10_c_2.dcm,62.0,704,606,713,623,1692904
test_Mix_DPerc10_c_2.dcm,177.0,712,537,718,594,1692904
test_Mix_DPerc10_c_2.dcm,80.0,729,381,742,408,1692904
test_Mix_DPerc10_c_2.dcm,209.0,730,747,759,786,1692904
test_Mix_DPerc10_c_2.dcm,251.0,732,331,765,384,1692904
test_Mix_DPerc10_c_2.dcm,71.0,743,387,753,406,1692904
test_Mix_DPerc10_c_2.dcm,53.0,753,369,759,387,1692904
test_Mix_DPerc10_c_2.dcm,1.0,756,774,757,775,1692904
test_Mix_DPerc10_c_2.dcm,138.0,758,288,779,331,1692904
test_Mix_DPerc10_c_2.dcm,53.0,760,778,765,797,1692904
test_Mix_DPerc10_c_2.dcm,52.0,765,295,771,313,1692904
test_Mix_DPerc10_c_2.dcm,56.0,765,703,781,723,1692904
test_Mix_DPerc10_c_2.dcm,105.0,776,308,789,336,1692904
test_Mix_DPerc10_c_2.dcm,53.0,786,286,795,302,1692904
test_Mix_DPerc10_c_2.dcm,146.0,790,246,808,290,1692904
test_Mix_DPerc10_c_2.dcm,62.0,793,234,802,253,1692904
test_Mix_DPerc10_c_2.dcm,75.0,799,295,807,321,1692904
test_Mix_DPerc10_c_2.dcm,70.0,802,761,807,785,1692904
test_Mix_DPerc10_c_2.dcm,156.0,819,185,844,218,1692904
test_Mix_DPerc10_c_2.dcm,171.0,821,225,850,252,1692904
test_Mix_DPerc10_c_2.dcm,2.0,839,245,840,247,1692904
test_Mix_DPerc10_c_2.dcm,73.0,844,743,869,748,1692904
test_Mix_DPerc10_c_2.dcm,98.0,845,196,869,211,1692904
test_Mix_DPerc10_c_2.dcm,53.0,847,255,851,274,1692904
test_Mix_DPerc10_c_2.dcm,54.0,849,174,858,189,1692904
test_Mix_DPerc10_c_2.dcm,64.0,851,786,856,808,1692904
test_Mix_DPerc10_c_3.dcm,107.0,699,638,712,665,1692344
test_Mix_DPerc10_c_3.dcm,282.0,700,538,718,601,1692344
test_Mix_DPerc10_c_3.dcm,61.0,702,608,708,627,1692344
test_Mix_DPerc10_c_3.dcm,86.0,704,498,710,529,1692344
test_Mix_DPerc10_c_3.dcm,58.0,706,676,711,696,1692344
test_Mix_DPerc10_c_3.dcm,57.0,709,711,719,725,1692344
test_Mix_DPerc10_c_3.dcm,54.0,724,740,732,756,1692344
test_Mix_DPerc10_c_3.dcm,204.0,731,749,759,788,1692344
test_Mix_DPerc10_c_3.dcm,122.0,734,348,756,383,1692344
test_Mix_DPerc10_c_3.dcm,174.0,739,372,763,408,1692344
test_Mix_DPerc10_c_3.dcm,1.0,746,765,747,766,1692344
test_Mix_DPerc10_c_3.dcm,89.0,749,724,780,729,1692344
